001110010011,-80.15835216808404
110001101100,-80.15835216808402
100111010100,-80.15831662584787
011000101011,-80.15831662584786
000110110110,-80.15831056938013
111001001001,-80.15831056938013
001101001101,-80.15830750088654
110010110010,-80.15830750088654
101111010000,-80.15819209653966
010000101111,-80.15819209653965
010101001110,-80.15818029468215
101010110001,-80.15818029468215
011001101100,-80.15817321933804
100110010011,-80.15817321933804
011110001100,-80.15810330409965
100001110011,-80.15810330409965
010011011100,-80.15792654459244
101100100011,-80.15792654459244
111001101000,-80.15792364992551
000110010111,-80.1579236499255
001111010100,-80.15789327514337
110000101011,-80.15789327514335
011010110010,-80.15786293249448
100101001101,-80.15786293249447
010011000111,-80.15774671015038
101100111000,-80.15774671015038
001110110010,-80.15769543414616
110001001101,-80.15769543414615
000011101011,-80.15751867122181
111100010100,-80.15751867122181
001001110011,-80.15738504563319
110110001100,-80.15738504563319
011101001010,-80.15731668034041
100010110101,-80.15731668034041
001101101100,-80.15717309796105
110010010011,-80.15717309796105
111011010000,-80.15712316913799
000100101111,-80.15712316913798
111000100101,-80.15688122253765
000111011010,-80.15688122253763
011011011000,-80.15677883525649
100100100111,-80.15677883525649
101101100100,-80.15672125895539
010010011011,-80.15672125895537
011001001101,-80.15667740550344
100110110010,-80.15667740550344
010010110110,-80.15665887939704
101101001001,-80.15665887939704
111101000010,-80.15654234540706
000010111101,-80.15654234540705
011011000011,-80.15644842037833
100100111100,-80.15644842037833
001011100101,-80.1562555196002
110100011010,-80.15625551960018
011100011100,-80.15625015487694
100011100011,-80.15625015487694
001010110101,-80.15609887864511
110101001010,-80.1560988786451
101010011110,-80.1560815086124
010101100001,-80.15608150861239
011010010011,-80.15588944967226
100101101100,-80.15588944967226
011100000111,-80.15587077949093
100011111000,-80.15587077949093
111110001000,-80.15584057492386
000001110111,-80.15584057492384
010011100110,-80.15563697816872
101100011001,-80.15563697816872
001100101011,-80.1554285101148
110011010100,-80.1554285101148
010001010111,-80.15536574955296
101110101000,-80.15536574955296
001100100111,-80.15533262593073
110011011000,-80.15533262593071
011010010101,-80.15506948739187
100101101010,-80.15506948739187
111110000100,-80.15488236337359
000001111011,-80.15488236337356
001100111100,-80.15488114689688
110011000011,-80.15488114689687
100011100101,-80.15462239952528
011100011010,-80.15462239952527
001011100011,-80.15461524776701
110100011100,-80.154615247767
001010111001,-80.15456359138966
110101000110,-80.15456359138965
000010111011,-80.15420787445359
111101000100,-80.15420787445359
001011111000,-80.15411480822533
110100000111,-80.1541148082253
101101000101,-80.15374611216164
010010111010,-80.15374611216163
000111011100,-80.15365131955525
111000100011,-80.15365131955525
010010010111,-80.15364174318233
101101101000,-80.15364174318233
011011010100,-80.15354256237552
100100101011,-80.1535425623755
011011100010,-80.15329503500416
100100011101,-80.15329503500415
000111000111,-80.15309199208454
111000111000,-80.15309199208454
001101101010,-80.15308510849582
110010010101,-80.15308510849582
100110101100,-80.15292732584345
011001010011,-80.15292732584344
001001110101,-80.15260506514238
110110001010,-80.15260506514238
011101000110,-80.1524492360199
100010111001,-80.1524492360199
011100100110,-80.15237805521296
100011011001,-80.15237805521295
101011100001,-80.15194001760504
010100011110,-80.15194001760503
000011100111,-80.15193064312021
111100011000,-80.15193064312021
010001110110,-80.15160759044625
101110001001,-80.15160759044625
000011111100,-80.15127962314241
111100000011,-80.15127962314241
011010110100,-80.1511660132194
100101001011,-80.15116601321938
101100100101,-80.15091234578237
010011011010,-80.15091234578236
001100011101,-80.15088868162599
110011100010,-80.15088868162599
001111011000,-80.15068442188789
110000100111,-80.15068442188789
000110011011,-80.1505580395621
111001100100,-80.1505580395621
001110101100,-80.15044340371853
110001010011,-80.15044340371853
011110001010,-80.150055296424
100001110101,-80.150055296424
110000111100,-80.14997451398109
001111000011,-80.14997451398108
000101101110,-80.14996582841871
111010010001,-80.14996582841871
001011011001,-80.14978300405063
110100100110,-80.14978300405063
000111100110,-80.14835204334281
111000011001,-80.14835204334278
001101001011,-80.14834255442662
110010110100,-80.14834255442662
100110001101,-80.14812551334423
011001110010,-80.14812551334421
000101010111,-80.14783766432079
111010101000,-80.14783766432079
100111011000,-80.14777561552734
011000100111,-80.14777561552731
001110010101,-80.14728810401117
110001101010,-80.14728810401115
011000111100,-80.14694464346485
100111000011,-80.14694464346485
010110001110,-80.1462327805663
101001110001,-80.1462327805663
010110010110,-80.14591973294102
101001101001,-80.14591973294102
000011011101,-80.14590416557523
111100100010,-80.14590416557522
011000101101,-80.14554075839945
100111010010,-80.14554075839945
000110111010,-80.14495267600827
111001000101,-80.14495267600827
001110001101,-80.14480251132258
110001110010,-80.14480251132258
001111100010,-80.14419091184683
110000011101,-80.14419091184683
111010110000,-80.144179620957
000101001111,-80.14417962095699
011001101010,-80.14384112808033
100110010101,-80.14384112808033
001101010011,-80.14358005227987
110010101100,-80.14358005227987
001111010010,-80.14184938051011
110000101101,-80.14184938051011
000101110110,-80.14144928845398
111010001001,-80.14144928845398
100001101101,-80.1413217032882
011110010010,-80.14132170328818
001110110100,-80.14075441307861
110001001011,-80.14075441307861
010011001011,-80.14046638873864
101100110100,-80.14046638873864
011000011101,-80.1403219614339
100111100010,-80.14032196143388
000011101101,-80.13988514543934
111100010010,-80.13988514543934
011010101100,-80.13963353312016
100101010011,-80.13963353312016
100010110011,-80.13897643895616
011101001100,-80.13897643895615
101110010001,-80.13890265967183
010001101110,-80.13890265967181
101011110000,-80.13877586760371
010100001111,-80.1387758676037
101011001110,-80.13847136886449
010100110001,-80.13847136886447
001001101101,-80.13710149405411
110110010010,-80.1371014940541
010010011101,-80.13662749905936
101101100010,-80.13662749905936
000111010110,-80.13660692325126
111000101001,-80.13660692325126
011001001011,-80.13646835725103
100110110100,-80.13646835725103
110010001101,-80.13614802302057
001101110010,-80.13614802302055
011011000101,-80.13566046136201
100100111010,-80.135660461362
